id	title	canon	vol	no	current_layer	recommended_layer	recommended_layer_value	confidence	reason	current_note
T13n0400	佛說海意菩薩所問淨印法門經	T	13	400	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0401	佛說無言童子經	T	13	401	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0402	寶星陀羅尼經	T	13	402	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0403	阿差末菩薩經	T	13	403	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0404	大集大虛空藏菩薩所問經	T	13	404	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0405	虛空藏菩薩經	T	13	405	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0406	虛空藏菩薩神呪經	T	13	406	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0407	虛空藏菩薩神呪經	T	13	407	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0408	虛空孕菩薩經	T	13	408	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0409	觀虛空藏菩薩經	T	13	409	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0410	大方廣十輪經	T	13	410	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0411	大乘大集地藏十輪經	T	13	411	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0412	地藏菩薩本願經	T	13	412	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0413	百千頌大集經地藏菩薩請問法身讚	T	13	413	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0414	菩薩念佛三昧經	T	13	414	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0415	大方等大集經菩薩念佛三昧分	T	13	415	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0416	大方等大集經賢護分	T	13	416	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0417	佛說般舟三昧經	T	13	417	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0418	般舟三昧經	T	13	418	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0419	拔陂菩薩經	T	13	419	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0420	自在王菩薩經	T	13	420	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0421	奮迅王問經	T	13	421	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0422	大集譬喻王經	T	13	422	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T13n0423	僧伽吒經	T	13	423	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T13n0424	大集會正法經	T	13	424	5	参考类		medium	未能确认为五大基础经典簇、成熟体系论或宗派体系核心资料，暂列参考类。	题名属于早期或核心大乘经典及其释论/注疏，归第5层。
T14n0425	賢劫經	T	14	425	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0426	佛說千佛因緣經	T	14	426	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0427	佛說八吉祥神呪經	T	14	427	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0428	佛說八陽神呪經	T	14	428	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0429	佛說八部佛名經	T	14	429	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0430	八吉祥經	T	14	430	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0431	八佛名號經	T	14	431	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0432	佛說十吉祥經	T	14	432	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0433	佛說寶網經	T	14	433	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0434	佛說稱揚諸佛功德經	T	14	434	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0435	佛說滅十方冥經	T	14	435	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0436	受持七佛名號所生功德經	T	14	436	5	第7层	7	high	题名显示为宗派注疏、语录、仪轨、密教/净土/禅/天台/华严/律宗等宗派体系资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0437	大乘寶月童子問法經	T	14	437	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0438	佛說大乘大方廣佛冠經	T	14	438	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0439	佛說諸佛經	T	14	439	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0440	佛說佛名經	T	14	440	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0441	佛說佛名經	T	14	441	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0442	十方千五百佛名經	T	14	442	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0443	五千五百佛名神呪除障滅罪經	T	14	443	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0444	佛說百佛名經	T	14	444	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0445	佛說不思議功德諸佛所護念經	T	14	445	5	第7层	7	medium	大正藏经集部中非五大基础经典簇的杂类大乘/流通经典，主要作为后期宗派或信仰传统资料。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0446a	過去莊嚴劫千佛名經	T	14	446a	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
T14n0446b	過去莊嚴劫千佛名經	T	14	446b	5	第7层	7	medium	题名显示为汉地晚出、疑伪、佛名/咒愿/民间信仰或宗派流通经典，主要属东亚宗派与民间佛教发展阶段。	内容属于大乘经典、释经论或大乘基础体系论，归第5层。
